dates,SKU,price_per_sku,num_purchases,week_num,year,discount,fincode,ui1_code,ui2_code,ui3_code,vendor,brand_code,creation_date,expiration_date,week_num_expiration,year_expiration,week_num_creation,year_creation
2018-03-20,57561,92.309,8,12,2018,1.0,15,151,15100,1510002,SHL570,79VL731U,2018-02-10,2019-10-28 00:00:00,44,2019,6,2018
2018-03-20,60870,110.155,7,12,2018,1.0,15,151,15100,1510003,UEYMBB,WKXRWTP7,2018-01-17,2019-04-02 00:00:00,14,2019,3,2018
2018-03-20,68211,159.847,11,12,2018,1.0,15,151,15100,1510002,4O4WSH,79VL731U,2018-03-06,2019-03-03 00:00:00,9,2019,10,2018
2018-03-21,68211,159.847,11,12,2018,1.0,15,151,15100,1510002,4O4WSH,79VL731U,2018-03-06,2019-03-03 00:00:00,9,2019,10,2018
2018-03-21,72784,125.001,7,12,2018,1.0,15,151,15100,1510002,AWD3XQ,79VL731U,2018-01-23,2200-01-01 00:00:00,1,2200,4,2018
2018-03-21,38767,64.309,9,12,2018,1.0,15,151,15100,1510002,4HJSP5,79VL731U,2018-02-08,2200-01-01 00:00:00,1,2200,6,2018
2018-03-21,90611,85.001,7,12,2018,1.0,15,151,15100,1510002,FI3ASO,79VL731U,2018-03-02,2200-01-01 00:00:00,1,2200,9,2018
2018-03-21,57561,92.309,8,12,2018,1.0,15,151,15100,1510002,SHL570,79VL731U,2018-02-10,2019-10-28 00:00:00,44,2019,6,2018
2018-03-21,60870,110.155,8,12,2018,1.0,15,151,15100,1510003,UEYMBB,WKXRWTP7,2018-01-17,2019-04-02 00:00:00,14,2019,3,2018
2018-03-22,38767,64.309,9,12,2018,1.0,15,151,15100,1510002,4HJSP5,79VL731U,2018-02-08,2200-01-01 00:00:00,1,2200,6,2018
2018-03-22,60870,110.155,8,12,2018,1.0,15,151,15100,1510003,UEYMBB,WKXRWTP7,2018-01-17,2019-04-02 00:00:00,14,2019,3,2018
2018-03-22,57561,92.309,9,12,2018,1.0,15,151,15100,1510002,SHL570,79VL731U,2018-02-10,2019-10-28 00:00:00,44,2019,6,2018
2018-03-22,90611,85.001,5,12,2018,1.0,15,151,15100,1510002,FI3ASO,79VL731U,2018-03-02,2200-01-01 00:00:00,1,2200,9,2018
2018-03-23,68211,159.847,11,12,2018,1.0,15,151,15100,1510002,4O4WSH,79VL731U,2018-03-06,2019-03-03 00:00:00,9,2019,10,2018
2018-03-23,57561,92.309,9,12,2018,1.0,15,151,15100,1510002,SHL570,79VL731U,2018-02-10,2019-10-28 00:00:00,44,2019,6,2018
2018-03-23,60870,110.155,8,12,2018,1.0,15,151,15100,1510003,UEYMBB,WKXRWTP7,2018-01-17,2019-04-02 00:00:00,14,2019,3,2018
2018-03-23,38767,64.309,9,12,2018,1.0,15,151,15100,1510002,4HJSP5,79VL731U,2018-02-08,2200-01-01 00:00:00,1,2200,6,2018
2018-03-24,68211,159.847,12,12,2018,1.0,15,151,15100,1510002,4O4WSH,79VL731U,2018-03-06,2019-03-03 00:00:00,9,2019,10,2018
2018-03-24,90611,85.001,7,12,2018,1.0,15,151,15100,1510002,FI3ASO,79VL731U,2018-03-02,2200-01-01 00:00:00,1,2200,9,2018
2018-03-24,57561,92.309,9,12,2018,1.0,15,151,15100,1510002,SHL570,79VL731U,2018-02-10,2019-10-28 00:00:00,44,2019,6,2018
2018-03-24,72784,125.001,9,12,2018,1.0,15,151,15100,1510002,AWD3XQ,79VL731U,2018-01-23,2200-01-01 00:00:00,1,2200,4,2018
2018-03-24,38767,64.309,10,12,2018,1.0,15,151,15100,1510002,4HJSP5,79VL731U,2018-02-08,2200-01-01 00:00:00,1,2200,6,2018
2018-03-25,90611,85.001,5,12,2018,1.0,15,151,15100,1510002,FI3ASO,79VL731U,2018-03-02,2200-01-01 00:00:00,1,2200,9,2018
2018-03-25,68211,159.847,12,12,2018,1.0,15,151,15100,1510002,4O4WSH,79VL731U,2018-03-06,2019-03-03 00:00:00,9,2019,10,2018
2018-03-25,60870,110.155,7,12,2018,1.0,15,151,15100,1510003,UEYMBB,WKXRWTP7,2018-01-17,2019-04-02 00:00:00,14,2019,3,2018
2018-03-26,90611,85.344,6,13,2018,1.0,15,151,15100,1510002,FI3ASO,79VL731U,2018-03-02,2200-01-01 00:00:00,1,2200,9,2018
2018-03-26,57561,91.924,9,13,2018,1.0,15,151,15100,1510002,SHL570,79VL731U,2018-02-10,2019-10-28 00:00:00,44,2019,6,2018
2018-03-26,38767,64.344,10,13,2018,1.0,15,151,15100,1510002,4HJSP5,79VL731U,2018-02-08,2200-01-01 00:00:00,1,2200,6,2018
2018-03-26,60870,110.344,7,13,2018,1.0,15,151,15100,1510003,UEYMBB,WKXRWTP7,2018-01-17,2019-04-02 00:00:00,14,2019,3,2018
2018-03-27,90611,85.344,5,13,2018,1.0,15,151,15100,1510002,FI3ASO,79VL731U,2018-03-02,2200-01-01 00:00:00,1,2200,9,2018
2018-03-27,38767,64.344,10,13,2018,1.0,15,151,15100,1510002,4HJSP5,79VL731U,2018-02-08,2200-01-01 00:00:00,1,2200,6,2018
2018-03-27,57561,91.924,9,13,2018,1.0,15,151,15100,1510002,SHL570,79VL731U,2018-02-10,2019-10-28 00:00:00,44,2019,6,2018
2018-03-27,60870,110.344,7,13,2018,1.0,15,151,15100,1510003,UEYMBB,WKXRWTP7,2018-01-17,2019-04-02 00:00:00,14,2019,3,2018
2018-03-27,68211,160.344,11,13,2018,1.0,15,151,15100,1510002,4O4WSH,79VL731U,2018-03-06,2019-03-03 00:00:00,9,2019,10,2018
2018-03-28,68211,160.344,12,13,2018,1.0,15,151,15100,1510002,4O4WSH,79VL731U,2018-03-06,2019-03-03 00:00:00,9,2019,10,2018
2018-03-28,60870,110.344,8,13,2018,1.0,15,151,15100,1510003,UEYMBB,WKXRWTP7,2018-01-17,2019-04-02 00:00:00,14,2019,3,2018
2018-03-28,57561,91.924,8,13,2018,1.0,15,151,15100,1510002,SHL570,79VL731U,2018-02-10,2019-10-28 00:00:00,44,2019,6,2018
2018-03-29,90611,85.344,5,13,2018,1.0,15,151,15100,1510002,FI3ASO,79VL731U,2018-03-02,2200-01-01 00:00:00,1,2200,9,2018
2018-03-29,60870,110.344,8,13,2018,1.0,15,151,15100,1510003,UEYMBB,WKXRWTP7,2018-01-17,2019-04-02 00:00:00,14,2019,3,2018
2018-03-29,38767,64.344,10,13,2018,1.0,15,151,15100,1510002,4HJSP5,79VL731U,2018-02-08,2200-01-01 00:00:00,1,2200,6,2018
2018-03-29,68211,160.344,11,13,2018,1.0,15,151,15100,1510002,4O4WSH,79VL731U,2018-03-06,2019-03-03 00:00:00,9,2019,10,2018
2018-03-29,57561,91.924,9,13,2018,1.0,15,151,15100,1510002,SHL570,79VL731U,2018-02-10,2019-10-28 00:00:00,44,2019,6,2018
2018-03-30,60870,110.344,9,13,2018,1.0,15,151,15100,1510003,UEYMBB,WKXRWTP7,2018-01-17,2019-04-02 00:00:00,14,2019,3,2018
2018-03-30,68211,160.344,12,13,2018,1.0,15,151,15100,1510002,4O4WSH,79VL731U,2018-03-06,2019-03-03 00:00:00,9,2019,10,2018
2018-03-30,90611,85.344,5,13,2018,1.0,15,151,15100,1510002,FI3ASO,79VL731U,2018-03-02,2200-01-01 00:00:00,1,2200,9,2018
2018-03-30,72784,125.092,7,13,2018,1.0,15,151,15100,1510002,AWD3XQ,79VL731U,2018-01-23,2200-01-01 00:00:00,1,2200,4,2018
2018-03-30,38767,64.344,10,13,2018,1.0,15,151,15100,1510002,4HJSP5,79VL731U,2018-02-08,2200-01-01 00:00:00,1,2200,6,2018
2018-03-31,68211,160.344,13,13,2018,1.0,15,151,15100,1510002,4O4WSH,79VL731U,2018-03-06,2019-03-03 00:00:00,9,2019,10,2018
2018-03-31,60870,110.344,7,13,2018,1.0,15,151,15100,1510003,UEYMBB,WKXRWTP7,2018-01-17,2019-04-02 00:00:00,14,2019,3,2018
2018-03-31,90611,85.344,5,13,2018,1.0,15,151,15100,1510002,FI3ASO,79VL731U,2018-03-02,2200-01-01 00:00:00,1,2200,9,2018
2018-03-31,72784,125.092,7,13,2018,1.0,15,151,15100,1510002,AWD3XQ,79VL731U,2018-01-23,2200-01-01 00:00:00,1,2200,4,2018
2018-03-31,57561,91.924,8,13,2018,1.0,15,151,15100,1510002,SHL570,79VL731U,2018-02-10,2019-10-28 00:00:00,44,2019,6,2018
2018-04-01,68211,160.344,11,13,2018,1.0,15,151,15100,1510002,4O4WSH,79VL731U,2018-03-06,2019-03-03 00:00:00,9,2019,10,2018
2018-04-01,72784,125.092,7,13,2018,1.0,15,151,15100,1510002,AWD3XQ,79VL731U,2018-01-23,2200-01-01 00:00:00,1,2200,4,2018
2018-04-01,57561,91.924,8,13,2018,1.0,15,151,15100,1510002,SHL570,79VL731U,2018-02-10,2019-10-28 00:00:00,44,2019,6,2018
2018-04-01,38767,64.344,9,13,2018,1.0,15,151,15100,1510002,4HJSP5,79VL731U,2018-02-08,2200-01-01 00:00:00,1,2200,6,2018
2018-04-02,57561,92.183,8,14,2018,1.0,15,151,15100,1510002,SHL570,79VL731U,2018-02-10,2019-10-28 00:00:00,44,2019,6,2018
2018-04-02,72784,125.274,9,14,2018,1.0,15,151,15100,1510002,AWD3XQ,79VL731U,2018-01-23,2200-01-01 00:00:00,1,2200,4,2018
2018-04-02,68211,160.45600000000005,11,14,2018,1.0,15,151,15100,1510002,4O4WSH,79VL731U,2018-03-06,2019-03-03 00:00:00,9,2019,10,2018
2018-04-02,60870,110.456,7,14,2018,1.0,15,151,15100,1510003,UEYMBB,WKXRWTP7,2018-01-17,2019-04-02 00:00:00,14,2019,3,2018
2018-04-03,57561,92.183,8,14,2018,1.0,15,151,15100,1510002,SHL570,79VL731U,2018-02-10,2019-10-28 00:00:00,44,2019,6,2018
2018-04-03,68211,160.45600000000005,11,14,2018,1.0,15,151,15100,1510002,4O4WSH,79VL731U,2018-03-06,2019-03-03 00:00:00,9,2019,10,2018
2018-04-03,90611,85.09200000000001,5,14,2018,1.0,15,151,15100,1510002,FI3ASO,79VL731U,2018-03-02,2200-01-01 00:00:00,1,2200,9,2018
2018-04-03,38767,64.456,9,14,2018,1.0,15,151,15100,1510002,4HJSP5,79VL731U,2018-02-08,2200-01-01 00:00:00,1,2200,6,2018
2018-04-04,90611,85.09200000000001,5,14,2018,1.0,15,151,15100,1510002,FI3ASO,79VL731U,2018-03-02,2200-01-01 00:00:00,1,2200,9,2018
2018-04-04,60870,110.456,8,14,2018,1.0,15,151,15100,1510003,UEYMBB,WKXRWTP7,2018-01-17,2019-04-02 00:00:00,14,2019,3,2018
2018-04-04,68211,160.45600000000005,12,14,2018,1.0,15,151,15100,1510002,4O4WSH,79VL731U,2018-03-06,2019-03-03 00:00:00,9,2019,10,2018
2018-04-04,38767,64.456,9,14,2018,1.0,15,151,15100,1510002,4HJSP5,79VL731U,2018-02-08,2200-01-01 00:00:00,1,2200,6,2018
2018-04-04,57561,92.183,8,14,2018,1.0,15,151,15100,1510002,SHL570,79VL731U,2018-02-10,2019-10-28 00:00:00,44,2019,6,2018
2018-04-04,72784,125.274,8,14,2018,1.0,15,151,15100,1510002,AWD3XQ,79VL731U,2018-01-23,2200-01-01 00:00:00,1,2200,4,2018
2018-04-05,72784,125.274,9,14,2018,1.0,15,151,15100,1510002,AWD3XQ,79VL731U,2018-01-23,2200-01-01 00:00:00,1,2200,4,2018
2018-04-05,68211,160.45600000000005,11,14,2018,1.0,15,151,15100,1510002,4O4WSH,79VL731U,2018-03-06,2019-03-03 00:00:00,9,2019,10,2018
2018-04-05,38767,64.456,9,14,2018,1.0,15,151,15100,1510002,4HJSP5,79VL731U,2018-02-08,2200-01-01 00:00:00,1,2200,6,2018
2018-04-05,90611,85.09200000000001,5,14,2018,1.0,15,151,15100,1510002,FI3ASO,79VL731U,2018-03-02,2200-01-01 00:00:00,1,2200,9,2018
2018-04-06,60870,110.456,7,14,2018,1.0,15,151,15100,1510003,UEYMBB,WKXRWTP7,2018-01-17,2019-04-02 00:00:00,14,2019,3,2018
2018-04-06,72784,125.274,7,14,2018,1.0,15,151,15100,1510002,AWD3XQ,79VL731U,2018-01-23,2200-01-01 00:00:00,1,2200,4,2018
2018-04-06,38767,64.456,10,14,2018,1.0,15,151,15100,1510002,4HJSP5,79VL731U,2018-02-08,2200-01-01 00:00:00,1,2200,6,2018
2018-04-07,38767,64.456,9,14,2018,1.0,15,151,15100,1510002,4HJSP5,79VL731U,2018-02-08,2200-01-01 00:00:00,1,2200,6,2018
2018-04-07,68211,160.45600000000005,13,14,2018,1.0,15,151,15100,1510002,4O4WSH,79VL731U,2018-03-06,2019-03-03 00:00:00,9,2019,10,2018
2018-04-07,90611,85.09200000000001,5,14,2018,1.0,15,151,15100,1510002,FI3ASO,79VL731U,2018-03-02,2200-01-01 00:00:00,1,2200,9,2018
2018-04-07,72784,125.274,7,14,2018,1.0,15,151,15100,1510002,AWD3XQ,79VL731U,2018-01-23,2200-01-01 00:00:00,1,2200,4,2018
2018-04-07,60870,110.456,7,14,2018,1.0,15,151,15100,1510003,UEYMBB,WKXRWTP7,2018-01-17,2019-04-02 00:00:00,14,2019,3,2018
2018-04-08,57561,92.183,9,14,2018,1.0,15,151,15100,1510002,SHL570,79VL731U,2018-02-10,2019-10-28 00:00:00,44,2019,6,2018
2018-04-08,72784,125.274,8,14,2018,1.0,15,151,15100,1510002,AWD3XQ,79VL731U,2018-01-23,2200-01-01 00:00:00,1,2200,4,2018
2018-04-08,38767,64.456,9,14,2018,1.0,15,151,15100,1510002,4HJSP5,79VL731U,2018-02-08,2200-01-01 00:00:00,1,2200,6,2018
2018-04-08,90611,85.09200000000001,6,14,2018,1.0,15,151,15100,1510002,FI3ASO,79VL731U,2018-03-02,2200-01-01 00:00:00,1,2200,9,2018
2018-04-09,90611,85.47,7,15,2018,1.0,15,151,15100,1510002,FI3ASO,79VL731U,2018-03-02,2200-01-01 00:00:00,1,2200,9,2018
2018-04-09,68211,160.47,11,15,2018,1.0,15,151,15100,1510002,4O4WSH,79VL731U,2018-03-06,2019-03-03 00:00:00,9,2019,10,2018
2018-04-09,38767,64.372,10,15,2018,1.0,15,151,15100,1510002,4HJSP5,79VL731U,2018-02-08,2200-01-01 00:00:00,1,2200,6,2018
2018-04-09,60870,110.47,9,15,2018,1.0,15,151,15100,1510003,UEYMBB,WKXRWTP7,2018-01-17,2019-04-02 00:00:00,14,2019,3,2018
2018-04-09,57561,92.47,8,15,2018,1.0,15,151,15100,1510002,SHL570,79VL731U,2018-02-10,2019-10-28 00:00:00,44,2019,6,2018
2018-04-10,38767,64.372,9,15,2018,1.0,15,151,15100,1510002,4HJSP5,79VL731U,2018-02-08,2200-01-01 00:00:00,1,2200,6,2018
2018-04-10,60870,110.47,7,15,2018,1.0,15,151,15100,1510003,UEYMBB,WKXRWTP7,2018-01-17,2019-04-02 00:00:00,14,2019,3,2018
2018-04-10,90611,85.47,5,15,2018,1.0,15,151,15100,1510002,FI3ASO,79VL731U,2018-03-02,2200-01-01 00:00:00,1,2200,9,2018
2018-04-10,57561,92.47,8,15,2018,1.0,15,151,15100,1510002,SHL570,79VL731U,2018-02-10,2019-10-28 00:00:00,44,2019,6,2018
2018-04-11,60870,110.47,7,15,2018,1.0,15,151,15100,1510003,UEYMBB,WKXRWTP7,2018-01-17,2019-04-02 00:00:00,14,2019,3,2018
2018-04-11,68211,160.47,13,15,2018,1.0,15,151,15100,1510002,4O4WSH,79VL731U,2018-03-06,2019-03-03 00:00:00,9,2019,10,2018
2018-04-11,72784,125.47,9,15,2018,1.0,15,151,15100,1510002,AWD3XQ,79VL731U,2018-01-23,2200-01-01 00:00:00,1,2200,4,2018
2018-04-11,90611,85.47,6,15,2018,1.0,15,151,15100,1510002,FI3ASO,79VL731U,2018-03-02,2200-01-01 00:00:00,1,2200,9,2018
2018-04-12,84395,131.47,10,15,2018,1.0,15,151,15100,1510003,GVL335,WKXRWTP7,2018-04-12,2200-01-01 00:00:00,1,2200,15,2018
2018-04-12,57561,92.47,8,15,2018,1.0,15,151,15100,1510002,SHL570,79VL731U,2018-02-10,2019-10-28 00:00:00,44,2019,6,2018
2018-04-12,90611,85.47,5,15,2018,1.0,15,151,15100,1510002,FI3ASO,79VL731U,2018-03-02,2200-01-01 00:00:00,1,2200,9,2018
2018-04-12,72784,125.47,9,15,2018,1.0,15,151,15100,1510002,AWD3XQ,79VL731U,2018-01-23,2200-01-01 00:00:00,1,2200,4,2018
2018-04-13,84395,131.47,12,15,2018,1.0,15,151,15100,1510003,GVL335,WKXRWTP7,2018-04-12,2200-01-01 00:00:00,1,2200,15,2018
2018-04-13,60870,110.47,9,15,2018,1.0,15,151,15100,1510003,UEYMBB,WKXRWTP7,2018-01-17,2019-04-02 00:00:00,14,2019,3,2018
2018-04-13,68211,160.47,11,15,2018,1.0,15,151,15100,1510002,4O4WSH,79VL731U,2018-03-06,2019-03-03 00:00:00,9,2019,10,2018
2018-04-13,38767,64.372,10,15,2018,1.0,15,151,15100,1510002,4HJSP5,79VL731U,2018-02-08,2200-01-01 00:00:00,1,2200,6,2018
2018-04-13,90611,85.47,5,15,2018,1.0,15,151,15100,1510002,FI3ASO,79VL731U,2018-03-02,2200-01-01 00:00:00,1,2200,9,2018
2018-04-13,72784,125.47,7,15,2018,1.0,15,151,15100,1510002,AWD3XQ,79VL731U,2018-01-23,2200-01-01 00:00:00,1,2200,4,2018
2018-04-14,68211,160.47,11,15,2018,1.0,15,151,15100,1510002,4O4WSH,79VL731U,2018-03-06,2019-03-03 00:00:00,9,2019,10,2018
2018-04-14,89272,116.47,9,15,2018,1.0,15,151,15100,1510003,UH2WWF,WKXRWTP7,2018-04-14,2200-01-01 00:00:00,1,2200,15,2018
2018-04-14,72784,125.47,7,15,2018,1.0,15,151,15100,1510002,AWD3XQ,79VL731U,2018-01-23,2200-01-01 00:00:00,1,2200,4,2018
2018-04-14,60870,110.47,7,15,2018,1.0,15,151,15100,1510003,UEYMBB,WKXRWTP7,2018-01-17,2019-04-02 00:00:00,14,2019,3,2018
2018-04-14,84395,131.47,11,15,2018,1.0,15,151,15100,1510003,GVL335,WKXRWTP7,2018-04-12,2200-01-01 00:00:00,1,2200,15,2018
2018-04-15,84395,131.47,10,15,2018,1.0,15,151,15100,1510003,GVL335,WKXRWTP7,2018-04-12,2200-01-01 00:00:00,1,2200,15,2018
2018-04-15,72784,125.47,7,15,2018,1.0,15,151,15100,1510002,AWD3XQ,79VL731U,2018-01-23,2200-01-01 00:00:00,1,2200,4,2018
2018-04-15,57561,92.47,8,15,2018,1.0,15,151,15100,1510002,SHL570,79VL731U,2018-02-10,2019-10-28 00:00:00,44,2019,6,2018
2018-04-15,68211,160.47,13,15,2018,1.0,15,151,15100,1510002,4O4WSH,79VL731U,2018-03-06,2019-03-03 00:00:00,9,2019,10,2018
2018-04-15,89272,116.47,7,15,2018,1.0,15,151,15100,1510003,UH2WWF,WKXRWTP7,2018-04-14,2200-01-01 00:00:00,1,2200,15,2018
2018-04-15,90611,85.47,6,15,2018,1.0,15,151,15100,1510002,FI3ASO,79VL731U,2018-03-02,2200-01-01 00:00:00,1,2200,9,2018
2018-04-16,60870,110.26,7,16,2018,1.0,15,151,15100,1510003,UEYMBB,WKXRWTP7,2018-01-17,2019-04-02 00:00:00,14,2019,3,2018
2018-04-16,90611,85.47,7,16,2018,1.0,15,151,15100,1510002,FI3ASO,79VL731U,2018-03-02,2200-01-01 00:00:00,1,2200,9,2018
2018-04-16,72784,125.365,7,16,2018,1.0,15,151,15100,1510002,AWD3XQ,79VL731U,2018-01-23,2200-01-01 00:00:00,1,2200,4,2018
2018-04-16,84395,131.26,10,16,2018,1.0,15,151,15100,1510003,GVL335,WKXRWTP7,2018-04-12,2200-01-01 00:00:00,1,2200,15,2018
2018-04-16,68211,160.89,13,16,2018,1.0,15,151,15100,1510002,4O4WSH,79VL731U,2018-03-06,2019-03-03 00:00:00,9,2019,10,2018
2018-04-16,89272,116.365,8,16,2018,1.0,15,151,15100,1510003,UH2WWF,WKXRWTP7,2018-04-14,2200-01-01 00:00:00,1,2200,15,2018
2018-04-17,89272,116.365,8,16,2018,1.0,15,151,15100,1510003,UH2WWF,WKXRWTP7,2018-04-14,2200-01-01 00:00:00,1,2200,15,2018
2018-04-17,68211,160.89,12,16,2018,1.0,15,151,15100,1510002,4O4WSH,79VL731U,2018-03-06,2019-03-03 00:00:00,9,2019,10,2018
2018-04-17,72784,125.365,7,16,2018,1.0,15,151,15100,1510002,AWD3XQ,79VL731U,2018-01-23,2200-01-01 00:00:00,1,2200,4,2018
2018-04-17,57561,92.47,8,16,2018,1.0,15,151,15100,1510002,SHL570,79VL731U,2018-02-10,2019-10-28 00:00:00,44,2019,6,2018
2018-04-17,84395,131.26,11,16,2018,1.0,15,151,15100,1510003,GVL335,WKXRWTP7,2018-04-12,2200-01-01 00:00:00,1,2200,15,2018
2018-04-17,60870,110.26,9,16,2018,1.0,15,151,15100,1510003,UEYMBB,WKXRWTP7,2018-01-17,2019-04-02 00:00:00,14,2019,3,2018
2018-04-17,90611,85.47,6,16,2018,1.0,15,151,15100,1510002,FI3ASO,79VL731U,2018-03-02,2200-01-01 00:00:00,1,2200,9,2018
2018-04-18,90611,85.47,5,16,2018,1.0,15,151,15100,1510002,FI3ASO,79VL731U,2018-03-02,2200-01-01 00:00:00,1,2200,9,2018
2018-04-18,38767,64.26,9,16,2018,1.0,15,151,15100,1510002,4HJSP5,79VL731U,2018-02-08,2200-01-01 00:00:00,1,2200,6,2018
2018-04-18,72784,125.365,9,16,2018,1.0,15,151,15100,1510002,AWD3XQ,79VL731U,2018-01-23,2200-01-01 00:00:00,1,2200,4,2018
2018-04-18,84395,131.26,10,16,2018,1.0,15,151,15100,1510003,GVL335,WKXRWTP7,2018-04-12,2200-01-01 00:00:00,1,2200,15,2018
2018-04-18,60870,110.26,7,16,2018,1.0,15,151,15100,1510003,UEYMBB,WKXRWTP7,2018-01-17,2019-04-02 00:00:00,14,2019,3,2018
2018-04-19,90611,85.47,5,16,2018,1.0,15,151,15100,1510002,FI3ASO,79VL731U,2018-03-02,2200-01-01 00:00:00,1,2200,9,2018
2018-04-19,10334,92.89,10,16,2018,1.0,15,151,15100,1510002,4HJSP5,79VL731U,2018-04-19,2200-01-01 00:00:00,1,2200,16,2018
2018-04-19,57561,92.47,10,16,2018,1.0,15,151,15100,1510002,SHL570,79VL731U,2018-02-10,2019-10-28 00:00:00,44,2019,6,2018
2018-04-19,72784,125.365,7,16,2018,1.0,15,151,15100,1510002,AWD3XQ,79VL731U,2018-01-23,2200-01-01 00:00:00,1,2200,4,2018
2018-04-19,68211,160.89,11,16,2018,1.0,15,151,15100,1510002,4O4WSH,79VL731U,2018-03-06,2019-03-03 00:00:00,9,2019,10,2018
2018-04-19,60870,110.26,7,16,2018,1.0,15,151,15100,1510003,UEYMBB,WKXRWTP7,2018-01-17,2019-04-02 00:00:00,14,2019,3,2018
2018-04-20,32950,422.975,3,16,2018,1.0,FE,FE1,FE100,FE10000,AO59EQ,3FAIRJ4W,2018-01-15,2200-01-01 00:00:00,1,2200,3,2018
2018-04-20,10334,92.89,11,16,2018,1.0,15,151,15100,1510002,4HJSP5,79VL731U,2018-04-19,2200-01-01 00:00:00,1,2200,16,2018
2018-04-20,89272,116.365,8,16,2018,1.0,15,151,15100,1510003,UH2WWF,WKXRWTP7,2018-04-14,2200-01-01 00:00:00,1,2200,15,2018
2018-04-20,68211,160.89,13,16,2018,1.0,15,151,15100,1510002,4O4WSH,79VL731U,2018-03-06,2019-03-03 00:00:00,9,2019,10,2018
2018-04-20,90611,85.47,7,16,2018,1.0,15,151,15100,1510002,FI3ASO,79VL731U,2018-03-02,2200-01-01 00:00:00,1,2200,9,2018
2018-04-20,60870,110.26,9,16,2018,1.0,15,151,15100,1510003,UEYMBB,WKXRWTP7,2018-01-17,2019-04-02 00:00:00,14,2019,3,2018
2018-04-20,38767,64.26,10,16,2018,1.0,15,151,15100,1510002,4HJSP5,79VL731U,2018-02-08,2200-01-01 00:00:00,1,2200,6,2018
2018-04-21,57561,92.47,8,16,2018,1.0,15,151,15100,1510002,SHL570,79VL731U,2018-02-10,2019-10-28 00:00:00,44,2019,6,2018
2018-04-21,90611,85.47,6,16,2018,1.0,15,151,15100,1510002,FI3ASO,79VL731U,2018-03-02,2200-01-01 00:00:00,1,2200,9,2018
2018-04-21,10334,92.89,10,16,2018,1.0,15,151,15100,1510002,4HJSP5,79VL731U,2018-04-19,2200-01-01 00:00:00,1,2200,16,2018
2018-04-21,72784,125.365,8,16,2018,1.0,15,151,15100,1510002,AWD3XQ,79VL731U,2018-01-23,2200-01-01 00:00:00,1,2200,4,2018
2018-04-21,68211,160.89,11,16,2018,1.0,15,151,15100,1510002,4O4WSH,79VL731U,2018-03-06,2019-03-03 00:00:00,9,2019,10,2018
2018-04-21,60870,110.26,7,16,2018,1.0,15,151,15100,1510003,UEYMBB,WKXRWTP7,2018-01-17,2019-04-02 00:00:00,14,2019,3,2018
2018-04-21,38767,64.26,10,16,2018,1.0,15,151,15100,1510002,4HJSP5,79VL731U,2018-02-08,2200-01-01 00:00:00,1,2200,6,2018
2018-04-21,84395,131.26,11,16,2018,1.0,15,151,15100,1510003,GVL335,WKXRWTP7,2018-04-12,2200-01-01 00:00:00,1,2200,15,2018
2018-04-22,90611,85.47,7,16,2018,1.0,15,151,15100,1510002,FI3ASO,79VL731U,2018-03-02,2200-01-01 00:00:00,1,2200,9,2018
2018-04-22,89272,116.365,7,16,2018,1.0,15,151,15100,1510003,UH2WWF,WKXRWTP7,2018-04-14,2200-01-01 00:00:00,1,2200,15,2018
2018-04-22,11050,101.575,10,16,2018,1.0,15,151,15100,1510003,CHQKSO,WKXRWTP7,2018-04-21,2200-01-01 00:00:00,1,2200,16,2018
2018-04-22,38767,64.26,10,16,2018,1.0,15,151,15100,1510002,4HJSP5,79VL731U,2018-02-08,2200-01-01 00:00:00,1,2200,6,2018
2018-04-22,57561,92.47,8,16,2018,1.0,15,151,15100,1510002,SHL570,79VL731U,2018-02-10,2019-10-28 00:00:00,44,2019,6,2018
2018-04-22,10334,92.89,12,16,2018,1.0,15,151,15100,1510002,4HJSP5,79VL731U,2018-04-19,2200-01-01 00:00:00,1,2200,16,2018
2018-04-23,10334,92.456,10,17,2018,1.0,15,151,15100,1510002,4HJSP5,79VL731U,2018-04-19,2200-01-01 00:00:00,1,2200,16,2018
2018-04-23,84395,131.68,11,17,2018,1.0,15,151,15100,1510003,GVL335,WKXRWTP7,2018-04-12,2200-01-01 00:00:00,1,2200,15,2018
2018-04-23,57561,93.016,9,17,2018,1.0,15,151,15100,1510002,SHL570,79VL731U,2018-02-10,2019-10-28 00:00:00,44,2019,6,2018
2018-04-23,11050,101.344,9,17,2018,1.0,15,151,15100,1510003,CHQKSO,WKXRWTP7,2018-04-21,2200-01-01 00:00:00,1,2200,16,2018
2018-04-23,90611,85.68,5,17,2018,1.0,15,151,15100,1510002,FI3ASO,79VL731U,2018-03-02,2200-01-01 00:00:00,1,2200,9,2018
2018-04-23,60870,110.68,9,17,2018,1.0,15,151,15100,1510003,UEYMBB,WKXRWTP7,2018-01-17,2019-04-02 00:00:00,14,2019,3,2018
2018-04-24,10334,92.456,10,17,2018,1.0,15,151,15100,1510002,4HJSP5,79VL731U,2018-04-19,2200-01-01 00:00:00,1,2200,16,2018
2018-04-24,57561,93.016,8,17,2018,1.0,15,151,15100,1510002,SHL570,79VL731U,2018-02-10,2019-10-28 00:00:00,44,2019,6,2018
2018-04-24,68211,160.56799999999996,12,17,2018,1.0,15,151,15100,1510002,4O4WSH,79VL731U,2018-03-06,2019-03-03 00:00:00,9,2019,10,2018
